Wall time,Step,Value
1655397757.4162655,0,1.6608526706695557
1655397792.5950625,1,1.238877296447754
1655397826.971207,2,1.03763747215271
1655397861.5808628,3,0.8799100518226624
1655397894.5576894,4,0.7423896789550781
1655397928.947035,5,0.6251751780509949
1655397963.6043763,6,0.5071417093276978
1655397997.574641,7,0.4075644910335541
1655398031.7304785,8,0.3324773609638214
1655398065.1263077,9,0.2708950936794281
1655398099.6932957,10,0.22422482073307037
1655398134.0957131,11,0.18715479969978333
1655398168.1948113,12,0.16514694690704346
1655398201.7618635,13,0.13034026324748993
1655398236.145264,14,0.11158990114927292
1655398270.1790535,15,0.09458163380622864
1655398304.833291,16,0.08648072928190231
1655398337.985968,17,0.06888159364461899
1655398372.1813593,18,0.06506861001253128
1655398406.8775373,19,0.08519604802131653
1655398440.5863853,20,0.0685795396566391
1655398475.2699144,21,0.05914567410945892
1655398508.7020261,22,0.049784816801548004
1655398542.4182067,23,0.044393390417099
1655398577.031653,24,0.03298807889223099
1655398611.183295,25,0.028074249625205994
1655398644.732348,26,0.03159293159842491
1655398679.2355247,27,0.029655611142516136
1655398710.6024725,28,0.03228912875056267
1655398738.173731,29,0.03304748609662056
1655398765.733375,30,0.03537260740995407
1655398803.9224732,31,0.05279454216361046
1655398839.166552,32,0.03736355900764465
1655398874.040893,33,0.030882805585861206
1655398908.3457825,34,0.040100567042827606
1655398942.449643,35,0.028555920347571373
1655398976.6830075,36,0.02011588029563427
1655399011.0077825,37,0.01616145670413971
1655399045.068058,38,0.013397835195064545
1655399079.2695396,39,0.011590992100536823
1655399113.6135116,40,0.024283872917294502
1655399147.7344768,41,0.022883564233779907
1655399181.9400403,42,0.02017933316528797
1655399216.3412683,43,0.01610470563173294
1655399250.5061445,44,0.013285594061017036
1655399284.6783597,45,0.02523699589073658
1655399318.9385927,46,0.021285487338900566
1655399353.2216778,47,0.03701525554060936
1655399387.4929051,48,0.026825081557035446
1655399421.7002232,49,0.019323797896504402
1655399456.1095564,50,0.01596447452902794
1655399490.3084953,51,0.017783811315894127
1655399524.506959,52,0.02107587270438671
1655399558.9293873,53,0.0159889105707407
1655399593.1272252,54,0.012049992568790913
1655399627.3276918,55,0.013693117536604404
1655399661.7852852,56,0.010242635384202003
1655399696.0519292,57,0.009261252358555794
1655399730.1832616,58,0.006532094441354275
1655399764.5080516,59,0.0076295239850878716
1655399798.5736601,60,0.006945163477212191
1655399832.7539105,61,0.013113903813064098
1655399867.2054584,62,0.008050180971622467
1655399901.268777,63,0.009607458487153053
1655399935.33946,64,0.009825620800256729
1655399969.710158,65,0.006861382629722357
1655400003.973692,66,0.004764767829328775
1655400038.1285846,67,0.0071713742800056934
1655400072.523109,68,0.015205132775008678
1655400106.7994764,69,0.014461205340921879
1655400141.0032232,70,0.010532865300774574
1655400175.244807,71,0.01391024049371481
1655400209.6002963,72,0.013768819160759449
1655400243.6146667,73,0.010934990830719471
1655400274.4732969,74,0.010199186392128468
1655400300.2320378,75,0.007409891113638878
1655400325.4324758,76,0.006765051744878292
1655400350.3948529,77,0.005782609339803457
1655400375.554204,78,0.005885093938559294
1655400400.7218592,79,0.0032744603231549263
1655400425.7116394,80,0.0035959361121058464
1655400450.9426484,81,0.0020015472546219826
1655400476.0956104,82,0.0028189108707010746
1655400500.896729,83,0.001915063476189971
1655400526.0745482,84,0.0020566191524267197
1655400551.231422,85,0.0013770201476290822
1655400576.1947773,86,0.0018502158345654607
1655400601.341159,87,0.0011048847809433937
1655400626.563476,88,0.0015042091254144907
1655400651.4899437,89,0.0008572162478230894
1655400676.6697192,90,0.0007997230277396739
1655400701.9484968,91,0.0009018094860948622
1655400726.8477092,92,0.0010411542607471347
1655400752.0948107,93,0.0014266311191022396
1655400777.2683873,94,0.0018411279888823628
1655400802.0678165,95,0.011653339490294456
1655400827.2043736,96,0.007173588965088129
1655400852.410899,97,0.007908518426120281
1655400877.2975645,98,0.013227438554167747
1655400902.4581585,99,0.06295875459909439
