Wall time,Step,Value
1655397748.4762828,0,1.7648855447769165
1655397774.99448,1,1.2893093824386597
1655397800.8231304,2,1.1000704765319824
1655397826.6115026,3,0.9400786757469177
1655397852.6413312,4,0.7975728511810303
1655397878.0196686,5,0.6597914099693298
1655397902.4045067,6,0.524338960647583
1655397928.2439382,7,0.3982052803039551
1655397954.2379115,8,0.2981179654598236
1655397979.3721123,9,0.21473361551761627
1655398005.1342952,10,0.15620142221450806
1655398030.8778627,11,0.11964277923107147
1655398055.874819,12,0.09975419193506241
1655398080.9716065,13,0.07374788820743561
1655398106.7732086,14,0.06870181113481522
1655398132.6547947,15,0.05479523167014122
1655398157.94628,16,0.039439063519239426
1655398183.454017,17,0.02987624891102314
1655398208.298717,18,0.022170539945364
1655398234.2062778,19,0.02324933186173439
1655398259.4931962,20,0.018787052482366562
1655398285.1858978,21,0.016782721504569054
1655398310.8909135,22,0.0108339237049222
1655398336.071577,23,0.007022382225841284
1655398361.1466668,24,0.0045511797070503235
1655398386.8972416,25,0.00620884308591485
1655398412.6511908,26,0.004180245101451874
1655398437.974103,27,0.0030150110833346844
1655398463.7988331,28,0.002993136877194047
1655398489.206302,29,0.00270532607100904
1655398513.9436853,30,0.0030761254020035267
1655398539.6606925,31,0.0018918616697192192
1655398565.4938924,32,0.001898708287626505
1655398591.2622414,33,0.0017686232458800077
1655398616.4315479,34,0.0013919983757659793
1655398641.9588742,35,0.0012950600357726216
1655398667.167013,36,0.0012690721778199077
1655398692.8115177,37,0.0012266678968444467
1655398714.4700854,38,0.0009674137108959258
1655398735.5183017,39,0.0011098182294517756
1655398756.1417694,40,0.0010807476937770844
1655398781.5646648,41,0.0010390856768935919
1655398808.29478,42,0.0012786772567778826
1655398835.1177216,43,0.0009963526390492916
1655398861.1561904,44,0.000868286588229239
1655398886.277174,45,0.0009385824669152498
1655398911.685615,46,0.001087718061171472
1655398937.6419168,47,0.0011923325946554542
1655398963.0124245,48,0.0009475767146795988
1655398988.242162,49,0.0007852802518755198
1655399013.6160836,50,0.0008708121022209525
1655399039.5789852,51,0.0007793226977810264
1655399064.8869796,52,0.0008197274291887879
1655399090.2671003,53,0.0008393697207793593
1655399115.6997764,54,0.0007089031278155744
1655399141.6768181,55,0.0006922358879819512
1655399167.0554683,56,0.0009162596543319523
1655399192.2937908,57,0.0013480107299983501
1655399217.9036138,58,0.0007520464132539928
1655399243.7887793,59,0.0007208481547422707
1655399269.1407516,60,0.0006079226732254028
1655399294.3202744,61,0.0005759955965913832
1655399319.9451048,62,0.0006323187844827771
1655399345.8234684,63,0.0006709742010571063
1655399371.1509104,64,0.0007074582390487194
1655399396.4332452,65,0.0005634028348140419
1655399422.1740434,66,0.0005684617208316922
1655399448.0807972,67,0.0005489329341799021
1655399473.4237292,68,0.000494623847771436
1655399498.7474058,69,0.0005428038421086967
1655399524.4700158,70,0.0005799314239993691
1655399550.3556368,71,0.0005564212915487587
1655399575.7998786,72,0.0005036323564127088
1655399600.9923263,73,0.0004869356635026634
1655399626.7912328,74,0.0005139634595252573
1655399652.4093287,75,0.0004913016455247998
1655399677.7748024,76,0.0005729016847908497
1655399703.0896351,77,0.000592840719036758
1655399728.85965,78,0.0005774254095740616
1655399754.343901,79,0.0005718208849430084
1655399779.7155402,80,0.0006218304624781013
1655399805.0094922,81,0.0005858774529770017
1655399830.9121306,82,0.00047458577319048345
1655399856.4455044,83,0.0005235518328845501
1655399881.8755925,84,0.0005111375940032303
1655399907.31557,85,0.00045676465379074216
1655399933.2299082,86,0.0006246745469979942
1655399958.7356837,87,0.0005456590442918241
1655399984.0143921,88,0.0005888801533728838
1655400009.284237,89,0.0005444075213745236
1655400035.3750203,90,0.0005224495544098318
1655400060.846177,91,0.00048335627070628107
1655400086.1040359,92,0.0005225614877417684
1655400111.5029657,93,0.0005487145972438157
1655400137.5928075,94,0.0005606173072010279
1655400162.8133748,95,0.0005078129470348358
1655400188.1333468,96,0.0005049395840615034
1655400213.4981987,97,0.0004529077559709549
1655400239.396185,98,0.00044826374505646527
1655400264.6925235,99,0.00041736187995411456
