Wall time,Step,Value
1655369818.1036828,0,1.6769516468048096
1655369988.7662039,1,1.3393843173980713
1655370160.4612856,2,1.1669930219650269
1655370331.195758,3,1.0268300771713257
1655370502.4406846,4,0.9335353374481201
1655370673.717146,5,0.8461911678314209
1655370844.8664985,6,0.7777974605560303
1655371016.405432,7,0.7190114855766296
1655371187.3109975,8,0.6652891635894775
1655371359.0319877,9,0.6149410605430603
1655371529.878414,10,0.5671541690826416
1655371701.592449,11,0.5244249701499939
1655371872.3735893,12,0.4829954504966736
1655372044.095837,13,0.4435565769672394
1655372198.606217,14,0.404886394739151
1655372326.5140488,15,0.37015876173973083
1655372454.9612424,16,0.3338627815246582
1655372581.130411,17,0.3042760193347931
1655372668.8564432,18,0.27303338050842285
1655372819.1182425,19,0.2471412867307663
1655372988.8517752,20,0.22127307951450348
1655373158.8547623,21,0.19961446523666382
1655373328.8560636,22,0.17696590721607208
1655373498.4863768,23,0.157418891787529
1655373668.6525164,24,0.14206045866012573
1655373838.3334868,25,0.12736578285694122
1655374069.047677,26,0.11452512443065643
1655374324.2506433,27,0.10254605114459991
1655374579.9836311,28,0.09248201549053192
1655374834.9473732,29,0.08492731302976608
1655375090.7291095,30,0.07694383710622787
1655375345.8056056,31,0.07028166204690933
1655375601.2661507,32,0.06387800723314285
1655375856.8242795,33,0.05702774226665497
1655376111.9994307,34,0.05407474935054779
1655376367.8685012,35,0.04898779094219208
1655376623.0298707,36,0.04591711238026619
1655376878.8463824,37,0.04172604903578758
1655377133.9340794,38,0.04021705314517021
1655377389.9009035,39,0.036498554050922394
1655377644.8504949,40,0.03455027937889099
1655377900.7004216,41,0.03251590207219124
1655378155.6088023,42,0.030794035643339157
1655378411.0984414,43,0.0279792882502079
1655378666.7187793,44,0.027247678488492966
1655378921.8705122,45,0.026341626420617104
1655379177.7386508,46,0.024338373914361
1655379432.9125707,47,0.022675516083836555
1655379688.8816261,48,0.022436052560806274
1655379943.8936625,49,0.021273240447044373
1655380199.8001857,50,0.021008286625146866
1655380454.9259233,51,0.019357284530997276
1655380711.0143583,52,0.01957746036350727
1655380966.1485734,53,0.01875997520983219
1655381221.6479192,54,0.017626382410526276
1655381477.3433826,55,0.017357956618070602
1655381732.472504,56,0.01607615314424038
1655381988.4870484,57,0.015444152988493443
1655382225.711527,58,0.014782557263970375
1655382507.284466,59,0.015255261212587357
1655382799.3585372,60,0.014328548684716225
1655383092.562112,61,0.013573001138865948
1655383384.9267633,62,0.01355553325265646
1655383677.34069,63,0.01321918610483408
1655383970.2346923,64,0.013398703187704086
1655384246.4889355,65,0.012721177190542221
1655384566.919232,66,0.012467911466956139
1655384896.8481324,67,0.012003803625702858
1655385227.1737835,68,0.011720074340701103
1655385556.83977,69,0.011869506910443306
1655385886.4700117,70,0.01110940519720316
1655386216.5914466,71,0.011345596984028816
1655386546.124441,72,0.011229081079363823
1655386875.522716,73,0.010978197678923607
1655387205.733934,74,0.010526183061301708
1655387535.545985,75,0.01024154108017683
1655387864.6260633,76,0.010235441848635674
1655388194.8476279,77,0.009889637120068073
1655388524.660611,78,0.01032089814543724
1655388853.5713792,79,0.009754118509590626
1655389183.7459424,80,0.00995374284684658
1655389513.88077,81,0.009583521634340286
1655389843.1865737,82,0.009581107646226883
1655390173.154881,83,0.00909503549337387
1655390503.2874348,84,0.008930778130888939
1655390832.5718527,85,0.00940301176160574
1655391162.2763894,86,0.009184924885630608
1655391492.2664876,87,0.008964980952441692
1655391821.9360769,88,0.00893798004835844
1655392120.8974934,89,0.008671584539115429
1655392404.3245337,90,0.008538052439689636
1655392687.2912142,91,0.00850614346563816
1655392970.504755,92,0.00860247015953064
1655393254.0739996,93,0.008603047579526901
1655393536.9289985,94,0.008174843154847622
1655393820.1986175,95,0.008225823752582073
1655394071.8216052,96,0.008470963686704636
1655394308.1188548,97,0.008354499004781246
1655394544.8535752,98,0.008160366676747799
1655394781.9675608,99,0.007967108860611916
