Wall time,Step,Value
1655378983.5403223,0,1.6146619319915771
1655379103.3883533,1,1.1961121559143066
1655379223.0997465,2,0.9878551959991455
1655379342.8676116,3,0.8485287427902222
1655379462.5699763,4,0.734661877155304
1655379576.1991985,5,0.6426687836647034
1655379671.5870738,6,0.5615525841712952
1655379766.3480403,7,0.49286264181137085
1655379860.3889782,8,0.43249693512916565
1655379955.1315503,9,0.3754362165927887
1655380048.8084276,10,0.3249211311340332
1655380143.2820237,11,0.2821812927722931
1655380237.6299567,12,0.24853473901748657
1655380331.3190897,13,0.22767987847328186
1655380426.4913008,14,0.1935041844844818
1655380520.2646391,15,0.17536498606204987
1655380614.7567425,16,0.1572008728981018
1655380709.1608088,17,0.14605028927326202
1655380802.891717,18,0.12898856401443481
1655380897.656355,19,0.12390851229429245
1655380991.6589248,20,0.11725812405347824
1655381086.396698,21,0.10760030150413513
1655381180.1093988,22,0.09415595978498459
1655381274.0998867,23,0.09723800420761108
1655381368.8618078,24,0.08878576755523682
1655381462.6831567,25,0.08812179416418076
1655381557.619783,26,0.08456982672214508
1655381651.5060928,27,0.08141730725765228
1655381745.5639212,28,0.08304651081562042
1655381840.4126568,29,0.07859909534454346
1655381934.156149,30,0.07058240473270416
1655382029.2874985,31,0.07172278314828873
1655382123.0580819,32,0.07099451869726181
1655382216.8278964,33,0.07503044605255127
1655382312.1406553,34,0.06476831436157227
1655382406.009432,35,0.06310208141803741
1655382500.7149153,36,0.061209190636873245
1655382589.0003433,37,0.06369805335998535
1655382670.4702828,38,0.0669323280453682
1655382767.854935,39,0.0631878674030304
1655382863.9257724,40,0.057960737496614456
1655382961.374977,41,0.06182495504617691
1655383057.4301937,42,0.06211048737168312
1655383153.6208568,43,0.05930425599217415
1655383250.9321089,44,0.06599850207567215
1655383346.9507592,45,0.05778283625841141
1655383444.311479,46,0.058888696134090424
1655383540.3272967,47,0.06292212009429932
1655383636.7521288,48,0.054398175328969955
1655383733.7996473,49,0.06018712371587753
1655383823.748383,50,0.05955654755234718
1655383894.0831165,51,0.055966105312108994
1655383963.0804598,52,0.05204528197646141
1655384032.1032746,53,0.05717971920967102
1655384101.506918,54,0.05974283069372177
1655384170.5213447,55,0.0553666427731514
1655384239.9230502,56,0.0569780170917511
1655384308.9646957,57,0.05319255217909813
1655384378.406601,58,0.05934930965304375
1655384447.2448444,59,0.0567917563021183
1655384516.1293523,60,0.05836474522948265
1655384585.6699479,61,0.05519348382949829
1655384654.7185392,62,0.06123366579413414
1655384724.1789522,63,0.06251617521047592
1655384793.2540977,64,0.05818396806716919
1655384861.9640615,65,0.048064302653074265
1655384925.6149163,66,0.0535711906850338
1655384970.9098804,67,0.050885189324617386
1655385016.5141966,68,0.06513064354658127
1655385061.322197,69,0.04886380583047867
1655385106.241888,70,0.049250416457653046
1655385151.7334065,71,0.05635889619588852
1655385196.4701684,72,0.0520780049264431
1655385241.7999868,73,0.0606880784034729
1655385286.4931543,74,0.05794178321957588
1655385332.1952147,75,0.05369265004992485
1655385376.7031577,76,0.054213520139455795
1655385421.7088304,77,0.05440479889512062
1655385466.8834004,78,0.05415935441851616
1655385511.612035,79,0.05120585486292839
1655385557.2405543,80,0.053596287965774536
1655385601.7656562,81,0.05594194680452347
1655385647.1648512,82,0.05751076713204384
1655385691.5845098,83,0.05417148768901825
1655385735.9522543,84,0.0547434464097023
1655385781.3241045,85,0.049637679010629654
1655385826.0896788,86,0.05614589527249336
1655385871.4250174,87,0.05022614821791649
1655385915.880215,88,0.06141111999750137
1655385961.2759542,89,0.05711765214800835
1655386005.7640958,90,0.05477770417928696
1655386050.2446265,91,0.05399273708462715
1655386095.6409647,92,0.055664993822574615
1655386140.0294855,93,0.051418378949165344
1655386185.5687606,94,0.053970832377672195
1655386230.07874,95,0.05766355246305466
1655386275.3376563,96,0.051021356135606766
1655386320.5742188,97,0.051240649074316025
1655386365.387892,98,0.0488877072930336
1655386410.5391355,99,0.04993916675448418
