Wall time,Step,Value
1655028849.9462235,0,2.4689266681671143
1655028862.00727,1,1.6724627017974854
1655028874.7733698,2,1.4605392217636108
1655028887.824159,3,1.328374981880188
1655028900.7796738,4,1.2105544805526733
1655028913.9315445,5,1.11825692653656
1655028926.9405422,6,1.0279723405838013
1655028940.0714827,7,0.9459458589553833
1655028952.7179236,8,0.8726215958595276
1655028965.9524922,9,0.7945025563240051
1655028979.154698,10,0.7246658205986023
1655028992.1660883,11,0.6480032205581665
1655029005.140289,12,0.5753772258758545
1655029018.0712736,13,0.5163177847862244
1655029031.0031352,14,0.43878409266471863
1655029043.8916252,15,0.3870844841003418
1655029056.801253,16,0.32062724232673645
1655029069.6989045,17,0.2763325870037079
1655029082.646747,18,0.2332932949066162
1655029095.6212182,19,0.20303089916706085
1655029108.559344,20,0.17320333421230316
1655029121.5620465,21,0.14510707557201385
1655029134.548284,22,0.1251717358827591
1655029147.5614123,23,0.11203105747699738
1655029160.5776975,24,0.09472613781690598
1655029173.130096,25,0.08011706173419952
1655029186.353159,26,0.06915097683668137
1655029199.3505254,27,0.06334177404642105
1655029213.4545126,28,0.05804205685853958
1655029227.130867,29,0.05267461761832237
1655029240.3241732,30,0.045924972742795944
1655029253.5413492,31,0.04292990267276764
1655029267.1903865,32,0.040069013833999634
1655029280.8602448,33,0.03892622888088226
1655029294.2750485,34,0.03368969261646271
1655029306.392406,35,0.030591508373618126
1655029320.1186266,36,0.028373589739203453
1655029333.847689,37,0.026678871363401413
1655029347.5348787,38,0.025832906365394592
1655029361.3384721,39,0.026345686987042427
1655029375.2931743,40,0.02694871462881565
1655029387.9386747,41,0.021022122353315353
1655029401.558371,42,0.021884558722376823
1655029415.3818195,43,0.021167650818824768
1655029428.925732,44,0.019117608666419983
1655029442.145913,45,0.01828165352344513
1655029455.1259768,46,0.01876205950975418
1655029468.7208033,47,0.02228427678346634
1655029482.45058,48,0.01879354938864708
1655029496.1730568,49,0.01802673004567623
1655029509.9425569,50,0.018382996320724487
1655029523.7212303,51,0.019070986658334732
1655029536.8166234,52,0.017750170081853867
1655029550.134724,53,0.01895160973072052
1655029563.9052773,54,0.01692015491425991
1655029577.6079636,55,0.016704607754945755
1655029591.4224825,56,0.016794640570878983
1655029604.8309221,57,0.015289788134396076
1655029617.4226367,58,0.014004399999976158
1655029631.0322275,59,0.014296353794634342
1655029644.3071759,60,0.015353873372077942
1655029657.3187468,61,0.01457864698022604
1655029671.028974,62,0.013618489727377892
1655029684.9543116,63,0.013691901229321957
1655029698.6636465,64,0.011564210057258606
1655029711.9448884,65,0.01198400929570198
1655029724.950932,66,0.013276595622301102
1655029738.5322273,67,0.012376373633742332
1655029752.2151241,68,0.010078196413815022
1655029765.8807447,69,0.011862856335937977
1655029779.446955,70,0.011211386881768703
1655029792.5026097,71,0.011293242685496807
1655029806.3329391,72,0.010391122661530972
1655029819.9532766,73,0.010379979386925697
1655029833.4618704,74,0.008687651716172695
1655029846.1993847,75,0.00915898010134697
1655029859.7896051,76,0.009067217819392681
1655029873.370974,77,0.009555217809975147
1655029886.8663926,78,0.008111446164548397
1655029900.2282012,79,0.008440562523901463
1655029912.202295,80,0.0074028875678777695
1655029925.816858,81,0.007068510167300701
1655029939.313562,82,0.0072293635457754135
1655029952.3576736,83,0.007475944701582193
1655029964.4523828,84,0.0074430471286177635
1655029977.6116893,85,0.006862106267362833
1655029991.2785048,86,0.006162314210087061
1655030004.6704893,87,0.005869657266885042
1655030017.8265617,88,0.0069198003038764
1655030030.7777524,89,0.006039743777364492
1655030044.3226235,90,0.00523428525775671
1655030058.0197375,91,0.006002997513860464
1655030071.6787987,92,0.00547668244689703
1655030084.2773006,93,0.00522330729290843
1655030097.5213459,94,0.005360288545489311
1655030110.4742558,95,0.005119673907756805
1655030123.2432435,96,0.004359755199402571
1655030136.9471605,97,0.004421434365212917
1655030150.4750538,98,0.00419623963534832
1655030163.6789894,99,0.00395209388807416
1655030176.844627,100,0.004265997093170881
1655030190.5331185,101,0.003809884889051318
1655030204.13849,102,0.0036439390387386084
1655030217.7377827,103,0.0032865828834474087
1655030230.9490533,104,0.0035482170060276985
1655030244.1903312,105,0.002684408100321889
1655030258.2162373,106,0.0025056859012693167
1655030271.8865137,107,0.003077581524848938
1655030285.7449753,108,0.0026843934319913387
1655030298.733748,109,0.0027511725202202797
1655030312.3115802,110,0.002454614732414484
