Wall time,Step,Value
1655038539.7796164,0,2.8264102935791016
1655038551.5365891,1,1.8024190664291382
1655038563.2024486,2,1.5893874168395996
1655038575.153836,3,1.457304835319519
1655038586.4754858,4,1.354661464691162
1655038598.5155811,5,1.249584436416626
1655038611.3145413,6,1.1699916124343872
1655038623.9554288,7,1.0772267580032349
1655038636.1234956,8,1.0052565336227417
1655038648.1167684,9,0.9324321746826172
1655038660.1268532,10,0.8610328435897827
1655038672.1664374,11,0.792089581489563
1655038684.2233813,12,0.7182180881500244
1655038696.2751837,13,0.6537752151489258
1655038708.3159773,14,0.5812994241714478
1655038720.3385158,15,0.5149819254875183
1655038732.3624709,16,0.4546872675418854
1655038744.3921254,17,0.40733715891838074
1655038756.4536483,18,0.3531973958015442
1655038768.5000343,19,0.30480626225471497
1655038780.5460987,20,0.257627010345459
1655038792.5995886,21,0.2212228775024414
1655038804.6526077,22,0.19605259597301483
1655038816.7038355,23,0.16758155822753906
1655038828.7869377,24,0.14384272694587708
1655038840.781725,25,0.12718792259693146
1655038852.800926,26,0.10978288948535919
1655038864.8262825,27,0.09706149995326996
1655038876.9007492,28,0.08572968095541
1655038888.9023354,29,0.07279358804225922
1655038900.9618113,30,0.06371132284402847
1655038913.3871782,31,0.06161786988377571
1655038925.867912,32,0.055807583034038544
1655038938.05631,33,0.04997275024652481
1655038950.045591,34,0.04294983670115471
1655038962.101232,35,0.04033274948596954
1655038974.5307965,36,0.03747504949569702
1655038987.1451087,37,0.03683474287390709
1655038999.273633,38,0.03211847320199013
1655039011.461603,39,0.02997499518096447
1655039024.0546489,40,0.026387112215161324
1655039036.2247345,41,0.025695713236927986
1655039048.4015439,42,0.025283079594373703
1655039060.5662327,43,0.025574052706360817
1655039072.7323294,44,0.023255590349435806
1655039084.8942266,45,0.021387534216046333
1655039097.0886772,46,0.02140699326992035
1655039109.2892368,47,0.022784791886806488
1655039121.4922292,48,0.019118839874863625
1655039133.6863587,49,0.019673822447657585
1655039145.8985057,50,0.020465509966015816
1655039158.133755,51,0.019259095191955566
1655039170.343771,52,0.021120334044098854
1655039182.4852674,53,0.019608283415436745
1655039194.689162,54,0.018625948578119278
1655039206.8933468,55,0.01692475751042366
1655039219.0876327,56,0.015649156644940376
1655039231.289988,57,0.014802418649196625
1655039243.9939895,58,0.015025535598397255
1655039256.1711624,59,0.015607851557433605
1655039268.3268359,60,0.015064820647239685
1655039280.454456,61,0.015363115817308426
1655039292.63775,62,0.014857128262519836
1655039304.8883111,63,0.014074405655264854
1655039317.0487254,64,0.013868494890630245
1655039329.2167926,65,0.012734168209135532
1655039341.381342,66,0.014195132069289684
1655039353.538885,67,0.012963186018168926
1655039365.7336874,68,0.013463359326124191
1655039377.9045193,69,0.012128583155572414
1655039390.0542986,70,0.011162401176989079
1655039402.223442,71,0.011096193455159664
1655039414.4237614,72,0.011434716172516346
1655039426.6090672,73,0.01125302817672491
1655039438.8838353,74,0.011198614723980427
1655039451.0529044,75,0.00935873482376337
1655039463.196597,76,0.009443662129342556
1655039475.3542767,77,0.009896954521536827
1655039487.5585945,78,0.009158062748610973
1655039499.7403412,79,0.010607507079839706
1655039511.8982332,80,0.00886685773730278
1655039524.0601454,81,0.008242718875408173
1655039536.2747495,82,0.008075335994362831
1655039548.4307837,83,0.008457978256046772
1655039560.650378,84,0.00666446378454566
1655039572.8386464,85,0.006945576053112745
1655039585.0310273,86,0.007747353054583073
1655039597.184261,87,0.006076676305383444
1655039609.398128,88,0.0060652983374893665
1655039621.61652,89,0.006132057402282953
1655039634.3937333,90,0.006411619950085878
1655039647.4080215,91,0.00531509006395936
1655039659.8397524,92,0.00596258882433176
1655039672.0777342,93,0.005715044680982828
1655039684.2361698,94,0.005545939784497023
1655039696.4509645,95,0.005277817137539387
1655039708.639072,96,0.005042859353125095
1655039720.8266177,97,0.005250248592346907
1655039732.974681,98,0.0047045303508639336
1655039745.205827,99,0.004443482495844364
1655039757.3698206,100,0.004147378262132406
1655039769.5797892,101,0.003964898642152548
1655039781.76619,102,0.0033204464707523584
1655039793.9063003,103,0.0034854914993047714
1655039806.1317196,104,0.003569662803784013
1655039818.3537707,105,0.003344861790537834
1655039830.546165,106,0.0032959047239273787
1655039842.7510672,107,0.0031944923102855682
1655039854.9199615,108,0.0026510863099247217
1655039867.092026,109,0.00310432817786932
1655039879.3017554,110,0.0026066843420267105
1655039891.4488232,111,0.0028648909647017717
1655039903.5886347,112,0.0023643046151846647
1655039915.6890624,113,0.0020221068989485502
1655039927.9195855,114,0.0023290482349693775
1655039940.0757349,115,0.0021524049807339907
1655039952.2022152,116,0.0018941774033010006
1655039964.3832765,117,0.0017567349132150412
1655039976.5735354,118,0.0016881184419617057
1655039989.1920524,119,0.001446954789571464
1655040002.013579,120,0.0013751712394878268
1655040014.1937418,121,0.0011921118712052703
1655040026.3679295,122,0.001200154423713684
1655040038.5827792,123,0.0011039000237360597
1655040051.4718742,124,0.0010652816854417324
1655040064.2412221,125,0.0009472796227782965
1655040076.9509342,126,0.0009763496927917004
1655040089.5385199,127,0.0007872381829656661
1655040102.1438031,128,0.0008096579695120454
1655040115.4659936,129,0.000608499743975699
1655040127.607031,130,0.0006322591798380017
1655040140.6987529,131,0.0007675148081034422
1655040153.6650596,132,0.0006325936410576105
1655040166.6198134,133,0.0005490266485139728
1655040179.5800726,134,0.0005415958003140986
1655040192.545588,135,0.00043409274076111615
1655040205.115399,136,0.00035154528450220823
1655040217.0711007,137,0.0002910872281063348
1655040229.3247678,138,0.00025731686037033796
1655040241.432853,139,0.0002919287944678217
1655040253.8386178,140,0.00028018103330396116
1655040265.869142,141,0.00035319398739375174
1655040278.0288525,142,0.00036987237399443984
1655040290.0694423,143,0.000318613660056144
1655040301.9768002,144,0.0002851295575965196
1655040314.6074338,145,0.00022805764456279576
1655040327.00543,146,0.00021071391529403627
1655040339.5752954,147,0.0001945882977452129
1655040353.3727038,148,0.0001910949795274064
1655040366.9272404,149,0.0001875862362794578
1655040379.8578415,150,0.00018763622210826725
1655040392.2214437,151,0.00018836709205061197
1655040405.1869433,152,0.0001927626581164077
1655040417.4329214,153,0.00019483958021737635
1655040429.6640954,154,0.000199058122234419
1655040442.6864865,155,0.00020206724002491683
1655040454.9061975,156,0.00020681657770182937
1655040467.9609675,157,0.00020968052558600903
1655040480.4960413,158,0.00021227561228442937
1655040492.9780395,159,0.00021453507361002266
1655040505.573167,160,0.00021637568715959787
1655040518.36919,161,0.00021902118169236928
