Wall time,Step,Value
1655033794.2474654,0,2.6143155097961426
1655033805.6290114,1,1.7365798950195312
1655033817.074749,2,1.5307778120040894
1655033828.5482364,3,1.400040864944458
1655033839.960521,4,1.2924230098724365
1655033851.5094156,5,1.2119704484939575
1655033863.7213023,6,1.1298022270202637
1655033875.4432619,7,1.0518449544906616
1655033887.4879336,8,0.9773503541946411
1655033899.6173372,9,0.9012789726257324
1655033911.6052468,10,0.824616014957428
1655033923.578785,11,0.7556856870651245
1655033935.6108007,12,0.6886109113693237
1655033947.8234432,13,0.6222769618034363
1655033959.9364429,14,0.5475718975067139
1655033972.3564503,15,0.4856002628803253
1655033984.4110112,16,0.44024503231048584
1655033996.1346269,17,0.36594459414482117
1655034007.9844542,18,0.3238339424133301
1655034020.776581,19,0.27609503269195557
1655034034.334277,20,0.2383303940296173
1655034046.1691747,21,0.20022988319396973
1655034058.0458498,22,0.17572198808193207
1655034070.033109,23,0.1538732796907425
1655034082.0186625,24,0.12332353740930557
1655034094.9018464,25,0.11685167253017426
1655034107.227905,26,0.09581460803747177
1655034119.4226782,27,0.08894291520118713
1655034131.457153,28,0.07602500915527344
1655034143.5388641,29,0.06597007811069489
1655034155.5597062,30,0.06182437017560005
1655034167.088821,31,0.054683979600667953
1655034178.7657032,32,0.046334702521562576
1655034191.0528586,33,0.043307263404130936
1655034203.907747,34,0.03989201411604881
1655034217.0792835,35,0.03701953589916229
1655034229.1506152,36,0.033308450132608414
1655034241.254542,37,0.03310483694076538
1655034253.2839162,38,0.03072286769747734
1655034265.2968595,39,0.02860678732395172
1655034277.3357823,40,0.027844738215208054
1655034289.3406558,41,0.028759734705090523
1655034301.3763988,42,0.025822002440690994
1655034313.3854132,43,0.024873552843928337
1655034325.3706193,44,0.021998276934027672
1655034337.369008,45,0.02188548631966114
1655034349.3922355,46,0.021143151447176933
1655034361.4431155,47,0.020423464477062225
1655034373.4539545,48,0.019522102549672127
1655034385.4223797,49,0.01875866763293743
1655034397.4167912,50,0.018728457391262054
1655034409.4049983,51,0.018621118739247322
1655034421.4112644,52,0.01760111376643181
1655034433.4278872,53,0.019079487770795822
1655034445.453074,54,0.017429986968636513
1655034457.4243743,55,0.017766954377293587
1655034469.4262123,56,0.015050005167722702
1655034481.4401853,57,0.015330863185226917
1655034493.4230328,58,0.01629338227212429
1655034505.4300818,59,0.01577000878751278
1655034517.4571822,60,0.015488199889659882
1655034529.466534,61,0.01449956838041544
1655034541.4820952,62,0.013786247931420803
1655034553.4572828,63,0.012842480093240738
1655034564.873547,64,0.012013927102088928
1655034576.2573645,65,0.012108215130865574
1655034587.6425753,66,0.012339559383690357
1655034599.0030656,67,0.012459239922463894
1655034610.379016,68,0.013123353011906147
1655034621.7884655,69,0.010782399214804173
1655034633.1996398,70,0.011110932566225529
1655034644.6146913,71,0.010868441313505173
1655034656.0048068,72,0.01114718522876501
1655034667.394107,73,0.010581242851912975
1655034678.8512278,74,0.010361495427787304
1655034690.227489,75,0.010452000424265862
1655034701.6603534,76,0.008944534696638584
1655034713.0492604,77,0.009689093567430973
1655034724.4483263,78,0.00866860430687666
1655034735.8472013,79,0.008440242148935795
1655034747.254042,80,0.008144078776240349
1655034758.605816,81,0.00851370021700859
1655034770.005751,82,0.007174352183938026
1655034781.4037158,83,0.008006975054740906
1655034792.8411803,84,0.008134335279464722
1655034804.1913943,85,0.006868986878544092
1655034815.5875156,86,0.006977341137826443
1655034826.94266,87,0.006945484783500433
1655034838.3503637,88,0.006055756006389856
1655034849.7242794,89,0.006319060921669006
1655034861.3805113,90,0.006455710623413324
1655034872.7741582,91,0.006133316084742546
1655034884.13983,92,0.005526594817638397
1655034895.5685837,93,0.005273622926324606
1655034906.9446568,94,0.005199556238949299
1655034918.337984,95,0.005273583810776472
1655034929.7604573,96,0.00485473545268178
1655034941.143807,97,0.004428715445101261
1655034952.5357397,98,0.004309725482016802
1655034964.0142853,99,0.004378144629299641
1655034975.4131386,100,0.004320100881159306
1655034986.8109767,101,0.004010260570794344
1655034998.1920848,102,0.0035293528344482183
1655035009.58391,103,0.0036136561539024115
1655035020.976543,104,0.002838682383298874
1655035032.394288,105,0.0030520663131028414
1655035043.769073,106,0.0030241694767028093
1655035055.1737785,107,0.0027248517144471407
1655035066.5588403,108,0.0032005906105041504
1655035077.9843812,109,0.0024642536882311106
1655035089.4263294,110,0.002326708985492587
1655035100.8533318,111,0.0027024669107049704
1655035112.2800536,112,0.0022979762870818377
1655035123.6618679,113,0.002089393325150013
1655035135.0240223,114,0.00198851409368217
1655035146.4048262,115,0.0019361252197995782
1655035157.7819529,116,0.002053832169622183
1655035169.1771343,117,0.0017299451865255833
1655035180.524073,118,0.0017791315913200378
1655035191.8777566,119,0.001693881582468748
1655035203.247003,120,0.0014186964835971594
1655035214.6598694,121,0.0014366541290655732
